0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
44,7,1,0,0,1161,1,0,0,18,9,402,1,184,5,0,0
59,3,1,0,0,935,1,0,0,18,9,103,3,166,2,0,0
45,4,2,1,0,142,0,1,0,18,9,258,1,105,4,0,0
37,1,1,1,0,1165,1,0,0,18,9,62,3,190,4,2,0
58,1,0,0,0,8218,1,0,0,18,9,141,2,111,10,0,0
33,9,2,2,0,149,1,0,0,18,9,424,2,182,1,1,1
42,6,1,1,0,3211,0,0,0,18,9,87,2,111,1,0,0
50,9,1,1,0,3149,1,0,0,18,9,69,1,190,1,1,0
41,3,2,1,0,2184,0,0,0,18,9,98,1,153,2,0,0
40,10,1,1,0,0,1,0,0,18,9,332,1,183,1,0,0
43,9,0,1,0,6835,0,0,0,18,9,187,1,152,2,0,0
44,9,2,1,0,1195,1,0,0,18,9,187,6,188,9,0,0
58,1,1,0,0,630,1,0,0,18,9,59,1,174,1,0,0
43,4,1,2,0,1993,0,0,0,18,9,37,1,174,1,0,0
58,1,1,1,0,590,0,1,0,18,9,136,1,167,1,0,0
39,4,1,1,0,6012,0,0,1,18,9,140,1,119,2,0,0
51,1,1,0,0,863,0,0,0,18,9,169,1,189,2,1,0
52,1,1,1,0,7225,0,0,0,18,9,205,2,113,2,0,0
54,6,0,2,0,1323,0,0,0,18,9,83,1,152,4,0,0
41,1,1,1,0,1011,1,0,0,18,9,113,1,174,4,1,0
53,9,1,1,0,2818,1,0,0,18,9,131,1,126,7,0,0
50,1,0,1,0,203,1,0,1,18,9,265,1,127,4,1,0
48,1,1,1,0,-202,1,1,0,18,9,565,1,112,4,0,0
59,5,1,1,0,32948,0,0,0,18,9,243,1,174,2,0,0
33,2,1,1,0,2,1,1,0,18,9,17,5,198,1,0,0
44,7,0,2,0,2279,0,1,0,18,9,105,1,146,1,0,0
52,1,0,0,0,3990,0,0,0,18,9,1548,1,153,1,1,0
47,0,0,1,0,1939,1,0,0,18,9,150,1,174,1,0,0
39,4,1,1,0,763,0,0,0,18,9,360,1,153,2,1,0
32,9,1,2,0,432,1,0,0,18,9,164,2,195,1,1,0
45,1,1,1,0,2926,1,1,0,18,9,482,3,120,2,0,0
42,4,1,2,0,783,1,0,0,18,9,77,2,128,3,0,0
30,1,1,0,0,1101,1,1,0,18,9,779,2,175,1,0,0
59,5,1,1,0,2291,0,1,0,18,9,190,1,128,3,0,0
46,2,1,0,0,8873,1,0,0,18,9,172,1,118,2,0,0
40,9,1,1,0,657,1,0,0,18,9,178,1,112,2,0,0
37,1,1,0,0,253,1,0,0,18,9,59,2,153,2,0,0
33,1,1,2,0,6138,1,0,0,18,9,384,1,183,1,0,0
55,5,1,1,0,3948,0,0,0,18,9,149,1,170,2,0,0
46,10,0,1,0,3354,1,0,0,18,9,522,1,174,1,2,1
45,6,1,1,0,830,0,0,0,18,9,180,1,111,2,0,0
33,6,2,1,0,4,1,0,0,18,9,136,2,180,2,0,0
47,10,1,1,0,351,1,1,0,18,9,174,1,174,1,0,0
35,1,1,1,0,86,0,0,0,18,9,127,1,111,2,0,0
40,1,1,1,0,4853,0,0,0,18,9,259,1,111,2,0,0
38,9,2,1,0,884,1,1,0,18,9,295,1,111,2,0,0
59,5,1,0,0,741,0,0,0,18,9,194,2,152,2,0,0
34,3,1,2,0,4958,1,0,0,18,9,175,1,183,1,0,0
46,2,2,2,0,1410,1,0,0,18,9,93,1,189,8,0,0
36,6,1,2,0,16430,1,0,0,18,9,234,1,166,3,0,0
38,1,1,0,0,190,1,0,1,18,9,623,1,175,1,1,1
52,6,0,1,0,1291,1,0,0,18,9,559,1,169,2,0,0
30,2,1,1,0,946,1,0,0,18,9,1065,1,183,1,1,0
57,1,1,1,0,5935,1,1,0,18,9,90,2,198,1,0,0
35,0,1,1,0,3187,1,0,0,18,9,171,2,183,1,0,0
59,4,1,0,0,2769,1,0,0,18,9,104,1,131,2,0,0
33,1,1,0,0,3512,1,0,0,18,9,251,1,183,2,0,0
56,7,1,0,0,444,1,0,0,18,9,88,1,166,1,0,0
38,4,1,2,0,5432,1,1,0,18,9,408,1,183,1,0,0
40,0,1,1,0,67,0,1,0,18,9,359,2,152,5,0,0
37,1,1,0,0,3574,1,0,0,18,9,178,1,170,2,0,0
36,0,2,2,0,2622,0,0,0,18,9,640,1,127,5,0,0
50,4,1,1,0,2910,0,0,1,18,9,433,1,113,1,0,0
38,1,1,0,0,2240,1,0,0,18,9,551,1,183,1,0,0
55,10,1,1,0,4733,1,0,0,18,9,70,1,174,2,1,0
37,9,1,1,0,5902,1,0,0,18,9,191,1,180,4,0,0
34,0,1,2,0,899,1,0,1,18,9,377,3,7,4,2,0
50,0,1,1,0,167,0,1,0,18,9,47,1,133,1,0,0
56,0,0,1,0,-429,0,1,0,18,9,120,2,119,4,0,0
43,4,1,0,0,8167,1,0,1,18,9,202,2,184,2,0,0
40,1,1,1,0,1708,1,0,0,18,9,382,2,174,1,1,0
34,4,1,2,0,1006,1,0,0,18,9,783,3,195,2,1,1
37,4,2,2,0,5340,1,0,0,18,9,101,2,104,4,0,0
53,1,2,1,0,2430,1,1,0,18,9,73,2,145,3,0,0
46,9,0,1,0,111,1,0,0,18,9,178,3,183,2,1,0
40,0,2,1,0,664,0,0,0,18,9,188,2,121,2,2,0
50,4,1,2,0,-470,1,0,0,18,9,130,2,160,1,0,0
30,4,1,2,0,2451,1,0,0,18,9,191,2,175,1,0,0
58,5,0,0,0,2538,1,0,0,18,9,680,2,111,6,0,1
54,5,1,1,0,2626,0,0,0,18,9,221,2,190,2,0,0
47,1,1,1,0,3696,1,0,0,18,9,635,3,170,2,0,0
39,4,1,2,0,12855,1,0,0,18,9,108,4,173,1,0,0
39,0,1,1,0,-982,1,1,0,18,9,287,3,117,2,1,0
39,4,2,2,0,633,0,0,0,18,9,105,2,133,3,0,0
39,1,1,1,0,747,1,1,0,18,9,209,2,180,1,1,0
50,1,1,2,0,1784,0,0,0,18,9,1184,3,160,1,0,0
39,4,0,2,0,1315,1,0,0,18,9,1337,4,126,1,0,0
33,4,2,2,0,923,1,0,0,18,9,1307,3,173,6,0,0
45,4,1,2,0,7154,1,0,0,18,9,93,3,111,3,0,0
59,2,1,0,0,0,0,0,1,18,9,207,2,153,1,0,0
53,4,1,2,0,2578,0,0,0,18,9,299,4,107,2,0,0
37,4,1,1,0,510,1,0,0,18,9,67,2,90,6,0,0
54,6,1,0,0,277,1,0,0,18,9,300,5,170,3,0,0
42,1,1,0,0,792,1,1,0,18,9,611,2,175,12,1,0
39,4,0,2,0,4692,1,0,1,18,9,214,2,174,2,2,0
39,3,1,1,0,4136,1,0,0,18,9,194,2,170,3,0,0
31,7,1,1,0,395,0,0,1,18,9,196,3,117,3,0,0
33,4,1,2,0,621,0,0,0,18,9,1435,3,99,5,0,0
49,1,1,1,0,4259,0,0,0,18,9,146,3,111,7,0,0
40,4,1,2,0,3352,1,0,0,18,9,639,2,27,1,2,1
37,3,0,1,0,226,0,1,0,18,9,380,2,167,3,1,0
35,4,1,2,0,552,1,1,0,18,9,314,2,124,1,0,0
35,7,1,0,0,31,0,1,0,18,9,131,3,133,3,0,0
44,1,1,1,0,6491,1,0,0,18,9,126,2,174,1,0,0
46,6,0,2,0,926,1,0,0,18,9,168,2,153,1,1,0
45,2,1,2,0,3689,1,0,0,18,9,517,2,187,3,0,0
44,1,2,0,0,1593,1,0,0,18,9,201,2,174,3,2,0
58,1,1,1,0,1507,1,1,0,18,9,255,6,189,1,1,0
37,9,1,1,0,5287,1,1,0,18,9,599,4,100,2,0,0
53,2,1,0,0,1034,1,0,0,18,9,854,2,170,3,1,0
55,2,1,2,0,625,0,0,1,19,9,88,2,147,4,0,0
38,2,1,2,0,898,1,0,0,19,9,80,5,198,2,0,0
35,4,1,2,0,867,1,0,0,19,9,298,2,171,3,2,0
31,4,1,2,0,1224,1,1,0,19,9,75,2,119,2,2,0
36,0,2,1,0,10041,1,0,0,19,9,91,2,184,1,1,0
44,9,1,2,0,0,1,1,0,19,9,286,6,191,2,0,0
30,9,0,1,0,3100,1,0,0,19,9,125,1,183,4,0,0
32,9,1,1,0,344,1,0,0,19,9,179,1,197,1,0,0
35,4,0,2,0,146,0,0,0,19,9,392,2,106,2,2,0
32,9,1,2,0,4654,1,1,0,19,9,276,1,128,2,0,1
34,0,2,1,0,296,0,0,0,19,9,68,1,136,4,0,0
55,6,1,1,0,12159,1,0,0,19,9,142,2,174,2,0,0
38,9,2,2,0,5122,1,0,0,19,9,370,1,184,1,0,0
34,4,2,2,0,673,1,1,0,19,9,271,1,184,1,0,0
37,1,1,0,0,8135,1,0,0,19,9,358,1,184,1,0,0
30,4,1,2,0,196,0,0,0,19,9,68,1,101,4,1,0
41,1,1,0,0,2562,1,0,0,19,9,157,1,189,4,0,0
41,4,2,2,0,195,0,0,0,19,9,125,1,167,2,0,0
34,2,1,1,0,3119,1,0,0,19,9,505,1,183,4,0,0
35,6,2,2,0,935,1,0,0,19,9,71,1,176,2,0,0
30,4,1,1,0,11391,1,0,0,19,9,319,1,105,2,1,0
30,1,1,0,0,5956,1,1,0,19,9,405,1,139,1,0,0
34,0,1,1,0,3185,1,0,0,19,9,93,1,191,1,0,0
46,1,1,0,0,2558,1,0,1,19,9,107,1,167,1,1,0
31,7,2,1,0,481,1,0,0,19,9,106,2,183,2,0,0
39,1,1,1,0,660,1,1,0,19,9,180,1,185,2,0,0
52,4,1,0,1,57,1,1,0,19,9,45,1,196,1,0,0
42,1,1,1,0,3,1,0,1,19,9,47,1,190,1,0,0
40,9,2,1,0,572,0,0,0,19,9,67,1,91,2,0,0
33,9,1,1,0,3071,1,1,0,19,9,46,2,122,1,0,0
32,1,1,0,0,187,0,0,0,19,9,485,1,134,1,0,0
33,1,1,0,0,5151,1,1,0,19,9,73,1,178,4,0,0
32,1,1,0,0,2085,1,1,0,19,9,146,1,185,3,0,0
39,9,2,1,0,1104,0,0,0,19,9,333,2,105,2,2,0
39,7,0,1,0,892,1,0,0,19,9,34,1,171,1,0,0
45,4,1,2,0,96,1,0,0,19,9,167,1,127,1,0,0
32,4,2,2,0,574,1,0,0,19,9,171,1,127,2,0,0
50,4,1,1,0,0,1,0,0,19,9,152,1,190,1,0,0
33,9,1,2,0,6843,0,0,0,19,9,755,1,100,10,1,1
47,9,1,1,0,1465,1,0,0,19,9,26,1,190,2,0,0
30,7,1,1,0,586,1,0,0,19,9,148,6,176,4,0,0
32,1,1,1,0,0,1,0,0,19,9,189,1,170,1,1,0
41,1,1,0,0,7735,1,0,0,19,9,220,1,190,1,0,0
37,2,1,2,0,264,1,1,0,19,9,276,1,157,1,0,0
30,1,1,1,0,501,1,1,0,19,9,994,1,177,1,0,1
38,6,1,1,0,215,1,0,0,19,9,70,1,167,1,0,0
48,7,0,1,0,4906,1,0,0,19,9,200,1,190,1,0,0
31,7,2,1,0,900,1,0,0,19,9,321,2,190,4,1,0
38,1,1,0,0,433,0,0,0,19,9,81,2,136,3,0,0
35,1,1,1,0,5304,1,0,0,19,9,340,1,183,2,0,0
34,7,0,1,0,797,1,0,0,19,9,88,1,126,1,0,0
31,9,1,1,0,450,0,1,0,19,9,111,2,129,4,0,0
39,1,2,1,0,519,1,1,0,19,9,149,1,155,14,0,0
31,2,1,1,0,1539,1,1,0,19,9,67,6,177,9,0,0
32,7,1,1,0,11512,1,0,0,19,9,301,1,183,1,0,0
52,2,1,2,0,1115,1,0,0,19,9,69,1,164,2,0,0
31,1,2,1,0,5607,0,0,0,19,9,183,2,184,1,0,0
30,7,1,0,0,1015,1,0,0,19,9,24,1,113,8,0,0
50,6,1,1,0,1878,1,1,0,19,9,45,2,181,11,0,0
41,1,2,1,0,98,0,1,0,19,9,180,1,122,6,0,0
46,9,1,2,0,0,0,0,0,19,9,531,1,167,1,0,1
37,0,2,1,0,862,0,0,0,19,9,85,1,122,2,0,0
39,1,0,0,0,1317,1,0,0,19,9,543,1,170,4,1,1
46,9,0,1,0,3455,1,0,0,19,9,120,4,190,2,0,0
32,10,2,1,0,1249,1,0,0,19,9,160,1,171,4,1,0
44,7,1,1,0,-230,1,1,0,19,9,352,1,177,1,0,0
36,10,1,1,0,-872,1,1,0,19,9,153,1,183,1,0,0
50,1,1,0,0,2590,1,0,1,19,9,281,2,195,6,0,0
55,4,1,2,0,10065,0,0,0,19,9,197,5,177,3,0,0
32,1,2,1,0,3201,1,0,0,19,9,98,1,178,5,0,0
34,4,1,2,0,273,1,0,0,19,9,308,1,188,1,2,0
35,9,2,1,0,-476,1,0,0,19,9,57,6,177,4,0,0
44,7,1,1,0,-289,0,1,0,19,9,487,1,118,1,1,0
53,1,1,1,0,21522,0,0,0,19,9,83,3,149,4,0,0
55,0,0,1,0,166,0,0,0,19,9,324,7,153,4,0,0
37,9,2,1,0,-272,0,1,0,19,9,104,3,139,6,0,0
33,2,1,2,0,4465,1,0,0,19,9,161,1,183,2,0,0
43,1,1,1,0,699,1,1,0,19,9,1258,2,122,2,1,1
33,9,0,1,0,557,1,0,0,19,9,89,1,91,1,0,0
40,9,1,1,0,4441,1,0,0,19,9,153,2,183,2,0,0
53,1,1,1,0,3815,0,0,1,19,9,75,2,149,3,0,0
47,1,1,0,0,2,1,1,0,19,9,661,4,190,1,0,0
33,0,1,1,0,2711,0,0,0,19,9,184,1,104,1,0,0
38,7,0,0,0,0,1,0,0,19,9,250,1,155,2,0,0
55,0,1,1,0,1102,1,0,0,19,9,195,1,189,2,0,0
57,7,2,1,0,2236,1,0,1,19,9,51,8,190,2,0,0
40,0,1,1,0,7711,1,0,0,19,9,190,5,135,1,0,0
34,6,1,2,0,1545,1,0,0,19,9,895,1,183,2,0,0
32,4,2,2,0,12686,1,0,0,19,9,176,1,170,1,0,0
38,2,1,2,0,1110,1,0,0,19,9,888,2,183,2,0,1
51,9,1,1,0,-153,0,0,0,19,9,72,2,92,4,0,0
37,2,1,2,0,836,1,0,0,19,9,223,1,177,2,0,0
44,9,1,1,0,7876,1,0,0,19,9,212,1,101,2,0,0
37,9,0,1,0,3068,1,1,0,19,9,370,2,195,1,1,1
32,7,1,1,0,983,1,0,0,19,9,500,2,133,1,0,1
43,6,1,1,0,5704,1,0,0,19,9,154,3,106,2,0,0
33,8,2,2,0,3404,1,0,0,19,9,105,2,171,3,0,0
34,4,1,1,0,56,1,0,0,19,9,311,3,183,1,0,0
37,10,1,1,0,2424,0,0,0,19,9,633,2,156,2,1,0
51,2,1,2,0,6659,1,1,0,19,9,191,2,189,1,0,0
58,5,1,2,0,5087,0,0,0,19,9,63,2,154,1,0,0
35,0,1,1,0,725,1,0,0,19,9,219,7,133,1,0,0
59,5,1,1,0,0,0,0,0,19,9,363,2,100,6,1,0
31,9,2,2,0,438,1,0,0,19,9,165,1,100,2,0,0
45,9,1,1,0,999,1,0,0,19,9,215,6,188,2,0,0
44,6,2,2,0,18558,1,0,0,19,9,51,1,190,4,1,0
52,3,1,1,0,3923,1,0,0,19,9,20,8,190,3,2,0
39,4,0,2,0,155,1,0,0,19,9,20,6,153,26,0,0
38,1,1,1,0,789,1,0,0,19,9,120,4,196,1,1,0
44,1,1,1,0,3060,1,0,0,19,9,113,1,189,2,0,0
40,4,0,2,0,9541,0,0,0,19,9,128,2,189,1,0,0
37,9,1,1,0,1016,1,1,0,19,9,195,3,8,1,0,0
51,2,1,1,0,653,1,0,0,19,9,16,9,112,37,1,0
38,1,1,0,0,3289,0,0,0,19,9,340,2,164,2,0,0
36,0,1,1,0,1954,1,1,0,19,9,158,2,174,3,0,0
52,7,0,1,0,1527,0,1,0,19,9,276,1,122,1,1,0
47,1,1,1,0,2428,1,0,0,19,9,9,6,177,16,1,0
50,9,1,2,0,3117,0,0,0,19,9,44,2,164,1,0,0
49,10,1,2,0,-471,1,0,0,19,9,77,3,185,7,0,0
31,0,1,1,0,3052,1,1,0,19,9,115,2,177,2,0,0
39,6,1,1,0,31,1,0,0,19,9,61,2,181,4,0,0
37,1,0,1,0,33,1,0,0,19,9,106,2,167,1,0,0
41,4,1,2,0,666,1,0,0,19,9,106,3,183,3,0,0
53,2,1,1,0,111,1,0,0,19,9,600,3,189,2,0,0
36,1,2,2,0,3649,1,0,0,19,9,399,2,156,2,0,0
43,4,1,2,0,5670,1,0,0,19,9,43,4,189,2,0,0
34,4,1,2,0,1433,0,0,0,19,9,111,3,104,3,0,0
43,1,1,1,0,3311,1,0,1,19,9,105,2,184,3,1,0
45,2,0,2,0,1273,1,1,0,19,9,206,2,162,3,0,0
32,1,2,1,0,6982,1,0,0,19,9,224,2,183,1,0,0
35,1,1,1,0,911,1,0,0,19,9,434,2,181,5,1,0
33,1,1,1,0,3514,1,0,0,19,9,214,2,184,2,0,0
32,1,2,1,0,2696,1,0,0,19,9,564,2,183,1,0,0
31,9,2,2,0,1887,0,1,0,19,9,225,2,183,1,0,0
54,1,0,0,0,10374,1,0,0,19,9,283,2,189,2,1,0
47,10,1,1,0,3533,1,0,0,19,9,319,1,100,2,0,0
55,2,1,2,0,3459,1,1,0,19,9,88,2,112,3,1,0
38,9,1,2,0,-3,0,0,0,19,9,251,2,101,3,0,0
35,7,1,1,0,142,1,0,0,19,9,315,2,196,4,0,0
39,4,2,2,0,889,0,0,0,19,9,78,2,185,4,0,0
44,4,0,2,0,6285,1,0,0,19,9,136,3,125,2,1,0
58,9,1,1,0,5618,1,0,0,19,9,361,2,189,1,0,0
56,1,0,0,0,12,0,0,0,19,9,282,2,135,1,0,0
40,7,1,1,0,5248,1,1,0,19,9,194,4,188,8,1,0
31,10,1,1,0,314,1,0,0,19,9,1341,3,178,7,0,1
35,4,1,2,0,0,1,0,0,19,9,197,4,30,1,0,0
34,0,2,1,0,4436,1,0,0,19,9,292,2,178,6,0,0
43,2,2,2,0,744,0,1,0,19,9,90,4,114,4,0,0
32,1,2,1,0,5252,1,0,0,19,9,232,2,183,2,0,0
53,9,1,1,0,3398,0,1,1,19,9,88,6,113,13,1,0
51,0,1,1,0,4178,1,0,0,19,9,167,4,174,1,0,0
56,7,1,1,0,4763,1,0,1,19,9,233,4,115,6,0,0
42,0,0,1,1,723,0,0,0,19,9,298,2,112,2,1,0
36,1,0,0,0,3202,1,0,0,19,9,690,3,183,2,0,0
41,9,2,1,0,769,0,1,0,19,9,222,4,98,4,1,0
37,9,0,1,0,1559,1,0,0,19,9,178,2,170,8,1,0
44,9,1,2,0,4580,1,0,0,19,9,192,2,189,2,2,0
46,1,1,0,0,676,1,0,0,19,9,825,6,174,4,0,0
53,4,1,2,0,3366,0,0,1,19,9,278,6,112,2,0,0
57,9,2,1,0,3499,1,0,0,19,9,104,4,175,3,0,0
37,4,2,2,0,1093,1,0,0,20,9,21,6,113,2,1,0
30,0,1,1,0,111,0,1,0,20,9,86,3,133,1,0,0
42,4,1,2,0,4014,1,0,0,20,9,149,4,186,1,1,0
55,9,1,1,0,6958,1,1,0,20,9,325,5,192,2,0,0
38,1,2,1,0,5133,1,0,0,20,9,87,2,168,2,1,0
53,4,2,1,0,5558,1,0,0,20,9,81,6,189,3,0,0
44,7,2,1,0,5045,1,0,0,20,9,20,6,175,15,1,0
35,4,2,1,0,356,1,0,0,20,9,20,5,114,7,0,0
45,3,1,2,0,460,0,0,0,20,9,312,3,157,1,0,0
31,4,2,2,0,5691,1,0,0,20,9,37,2,123,1,0,0
40,7,1,1,0,87,1,1,0,20,9,116,2,113,4,0,0
37,2,1,1,0,680,1,1,0,20,9,21,11,185,1,1,0
50,4,0,2,0,2564,1,0,0,20,9,124,4,113,8,0,0
37,0,2,1,0,1560,1,0,0,20,9,67,1,163,2,0,0
50,1,1,0,0,12519,1,0,0,20,9,615,3,34,1,0,1
36,9,1,2,0,62,0,0,0,20,9,50,2,121,2,0,0
47,9,1,2,1,-813,1,1,0,20,9,85,2,158,25,0,0
39,1,1,1,0,5222,1,0,0,20,9,239,2,177,1,0,0
31,4,2,2,0,3967,1,0,0,20,9,859,1,182,1,0,0
31,9,2,1,0,1447,1,0,0,20,9,225,2,95,13,1,0
45,4,0,2,0,2096,0,0,0,20,9,127,1,100,2,0,0
31,2,2,2,1,-405,1,1,0,20,9,846,1,100,2,2,0
47,9,1,1,0,0,0,0,0,20,9,591,1,10,1,0,1
30,1,2,0,0,1395,1,0,0,20,9,569,1,175,3,1,0
42,6,1,1,0,2812,1,0,0,20,9,46,4,171,1,0,0
46,7,1,1,0,22,1,0,0,20,9,153,1,197,3,0,0
53,4,1,2,0,1945,0,0,0,20,9,22,4,106,7,0,0
32,1,1,0,0,1261,1,0,0,20,9,104,1,182,1,0,0
31,1,1,0,0,2198,0,0,0,20,9,423,2,172,2,0,0
33,9,2,1,0,2481,0,0,0,20,9,113,1,101,2,0,0
40,7,1,1,0,10406,0,0,0,20,9,348,2,127,4,1,0
33,7,1,1,0,255,1,1,0,20,9,588,2,184,2,0,0
59,4,1,2,0,7049,0,0,0,20,9,530,1,163,2,0,1
35,1,2,0,0,2040,0,0,0,20,9,258,1,157,4,0,0
37,3,0,1,0,1040,1,0,0,20,9,567,1,184,1,1,0
30,10,0,2,0,1718,1,0,0,20,9,73,4,126,2,0,0
49,4,1,2,0,1105,1,0,0,20,9,13,3,113,2,1,0
52,3,1,1,0,1752,0,1,1,20,9,346,4,123,8,0,0
40,2,1,2,0,2644,1,0,0,20,9,110,2,185,1,0,0
31,6,1,2,0,5,1,1,0,20,9,635,1,135,2,0,1
32,7,0,1,0,5267,1,0,0,20,9,183,1,168,2,0,0
30,9,1,1,0,239,1,0,0,20,9,302,2,95,8,0,0
30,4,1,2,0,1942,1,1,0,20,9,436,2,178,3,1,1
43,4,1,2,0,78,1,0,0,20,9,36,1,109,1,1,0
45,1,1,1,0,243,0,0,0,20,9,46,1,163,1,1,0
44,1,1,1,0,701,0,1,0,20,9,103,1,141,2,0,0
47,2,1,2,0,2518,1,1,0,20,9,132,1,186,1,1,0
31,2,2,1,0,159,1,0,0,20,9,66,1,182,1,0,0
38,1,0,1,0,814,1,0,0,20,9,1166,1,155,3,1,0
34,4,2,2,0,966,1,0,0,20,9,393,1,101,3,0,0
41,9,1,1,0,636,1,0,0,20,9,1055,1,177,1,1,0
48,9,1,1,0,4265,1,0,0,20,9,327,1,192,2,0,0
32,4,2,2,0,3050,1,0,0,20,9,58,1,182,1,0,0
49,10,1,1,0,13818,0,0,0,20,9,201,1,113,2,0,0
34,4,2,2,0,3679,1,0,0,20,9,146,1,101,1,0,0
31,4,1,1,0,8629,1,0,0,20,9,957,1,184,2,0,1
34,4,0,1,0,124,1,0,0,20,9,56,1,163,4,1,0
53,1,1,1,0,1777,1,0,0,20,9,796,5,154,1,0,1
35,9,1,1,0,15474,0,0,0,20,9,89,1,92,2,1,0
45,0,1,1,0,857,1,0,0,20,9,169,1,92,20,1,0
34,7,1,1,0,-508,1,0,0,20,9,144,6,185,2,0,0
37,1,1,1,0,0,1,0,0,20,9,169,1,113,5,1,0
47,1,1,1,0,2944,0,0,0,20,9,57,7,154,5,0,0
52,7,0,1,0,2455,0,0,1,20,9,76,1,119,1,0,0
48,9,1,0,0,1375,1,1,0,20,9,73,1,172,2,0,0
40,7,2,1,0,19343,1,0,0,20,9,13,4,179,4,0,0
45,9,0,1,0,1738,0,0,0,20,9,79,1,106,2,0,0
54,9,1,1,0,230,0,1,0,20,9,401,1,100,2,0,0
30,9,1,1,0,274,1,1,0,20,9,105,5,102,2,0,0
38,2,1,2,0,1514,0,1,0,20,9,160,3,120,3,0,0
31,0,1,1,0,457,1,0,0,20,9,283,1,171,5,0,0
40,9,1,1,0,372,1,0,0,20,9,365,1,100,2,0,0
31,4,1,2,0,4148,1,0,0,20,9,316,3,99,9,1,1
37,4,1,2,0,489,1,0,0,20,9,202,1,106,5,0,0
33,1,1,0,0,2456,1,0,0,20,9,552,3,127,1,0,0
54,1,1,0,0,836,1,0,1,20,9,312,1,130,3,1,0
45,4,1,2,0,2220,1,0,0,20,9,89,1,133,2,0,0
40,1,1,1,0,-605,1,1,0,20,9,79,1,171,1,0,0
53,1,1,1,0,1027,0,0,0,20,9,102,1,121,1,0,0
35,1,1,1,0,80,1,1,0,20,9,38,2,172,2,0,0
41,4,1,2,0,832,1,1,0,20,9,164,1,176,1,0,0
32,4,2,2,0,616,1,0,0,20,9,186,2,109,1,1,0
50,9,1,1,0,2497,1,0,0,20,9,35,1,176,1,0,0
31,1,1,1,0,3653,1,1,0,20,9,252,1,168,4,0,0
35,6,2,2,0,1129,1,0,0,20,9,64,2,184,2,0,0
33,1,0,1,0,86,0,1,0,20,9,183,3,186,1,0,0
31,9,2,2,0,1166,1,0,0,20,9,119,2,171,1,0,0
47,9,1,1,0,834,0,1,0,20,9,902,1,133,2,1,1
34,9,1,1,0,5553,1,0,0,20,9,798,2,182,5,0,0
49,0,0,1,0,771,1,0,0,20,9,264,2,172,1,0,0
47,1,1,0,0,333,1,0,0,20,9,118,1,113,4,0,0
37,1,1,1,0,2066,1,1,0,20,9,10,7,113,5,0,0
40,4,1,1,0,752,0,1,0,20,9,456,1,157,1,0,0
40,7,1,1,0,9374,1,0,0,20,9,7,8,185,1,0,0
35,4,1,2,0,0,1,0,0,20,9,189,1,128,2,1,0
51,9,2,2,0,11222,1,0,0,20,9,126,2,171,7,0,0
36,0,2,1,0,0,1,1,0,20,9,109,1,189,1,0,0
39,4,1,2,1,47,0,0,0,20,9,28,3,158,3,0,0
30,4,1,2,0,6432,1,0,0,20,9,206,2,119,3,1,0
48,1,1,1,0,2697,1,1,0,20,9,82,1,179,5,0,0
38,4,0,2,0,554,0,0,0,20,9,45,1,101,4,0,0
36,4,0,2,0,210,1,0,1,20,9,62,1,127,2,0,0
39,4,2,2,0,26,1,1,0,20,9,52,1,179,4,0,0
33,9,2,1,0,920,1,0,0,20,9,58,1,122,4,0,0
39,7,1,0,0,1601,1,0,0,20,9,219,2,182,2,0,0
30,4,1,1,0,-559,1,1,0,20,9,531,1,184,1,0,0
43,0,1,1,0,-150,0,1,0,20,9,62,2,136,3,0,0
43,0,0,2,0,1440,1,1,0,20,9,149,1,175,1,0,0
38,0,1,1,0,505,1,1,0,20,9,119,1,157,2,0,0
57,7,1,1,0,2658,1,0,0,20,9,107,1,190,1,0,0
33,7,2,1,0,3269,0,1,0,20,9,381,1,126,1,0,0
33,0,0,1,0,335,1,0,0,20,9,347,1,184,2,0,0
32,9,1,1,0,253,1,0,0,20,9,76,1,170,3,0,0
47,9,1,1,0,1059,1,0,0,20,9,58,1,127,1,0,0
32,4,1,2,0,2737,1,1,0,20,9,44,4,182,1,0,0
31,4,2,2,0,6542,1,0,0,20,9,71,3,192,2,1,0
58,4,0,2,0,26254,1,0,0,20,9,53,1,31,1,0,0
33,4,2,2,0,437,1,0,0,20,9,285,1,179,4,1,0
40,1,1,0,0,-616,1,0,0,20,9,182,1,157,2,0,0
39,7,2,1,0,158,1,0,0,20,9,183,1,168,2,0,0
38,9,1,1,0,1,1,0,0,20,9,57,5,199,1,2,0
38,7,1,1,0,5293,1,0,0,20,9,1199,3,155,3,1,0
40,4,1,1,0,9047,1,0,0,20,9,527,1,95,2,1,0
36,9,1,1,0,1497,0,1,0,20,9,455,2,94,3,1,0
52,4,1,2,0,2428,1,0,0,20,9,294,1,116,3,0,0
34,9,0,1,0,7,1,1,0,20,9,94,2,199,1,0,0
54,5,1,0,0,235,0,1,0,20,9,353,2,113,5,0,0
39,0,1,1,0,2319,0,0,0,20,9,48,1,137,1,0,0
43,4,2,2,0,146,0,0,0,20,9,50,1,113,5,1,0
41,7,1,1,0,6687,1,0,0,20,9,41,2,123,3,0,0
55,1,0,0,0,2227,1,0,1,20,9,148,3,172,3,0,0
32,7,1,1,0,1076,0,0,0,20,9,906,1,129,3,0,0
40,6,1,2,0,271,1,0,0,20,9,124,3,102,4,0,0
